0.010128487676382065, 0.02010177230834961
0.00595622792840004, 0.016984020471572877
0.002385664686560631, 0.008115814298391342
0.0015033380910754203, 0.003580335395410657
0.0020328869968652724, 0.0071894823908805845
0.0016254015490412713, 0.004950764432549477
0.0016647497899830342, 0.0059151573032140735
0.001736965224146843, 0.003816036283969879
0.002000683691352606, 0.004030416127294302
0.0012837105244398116, 0.0035164153426885604
0.0015907125622034073, 0.004100896395742893
0.0013860869109630584, 0.0036453533098101615
0.0019449883103370667, 0.004318800523877144
0.0018084571361541748, 0.003049468204379082
0.0017551015093922615, 0.003818300696089864
0.0013017946798354388, 0.0038565249145030974
0.002124002031981945, 0.004864241095259785
0.0017347660828381777, 0.005767097547650337
0.0017858704850077628, 0.0032378157936036587
0.0017057041749358177, 0.0029388221390545368
0.0016881157830357552, 0.0037559260353446007
0.0016324465572834016, 0.005402705093845725
0.0017250924408435822, 0.0047120220586657525
0.0015979024991393089, 0.005119847800582647
0.0019170292243361473, 0.005323798518627882
0.0019481687620282173, 0.004023164995014667
0.0019497933983802795, 0.0036661268919706345
0.0017295220717787742, 0.004482142254710197
0.0015876837857067584, 0.0026844314970076084
0.001765371188521385, 0.0031439860090613364
0.0016231845356523991, 0.003370591901242733
0.0018204254657030105, 0.004753354497253895
0.0019563644975423814, 0.0036893119476735592
0.00169845949113369, 0.0042392491288483145
0.0013250167518854142, 0.004192823190242052
0.0016210631877183915, 0.005240163512527943
0.0019867025688290597, 0.004236594036221504
0.0017867597416043283, 0.005683670625090599
0.0013016363717615605, 0.003339737839996815
0.002099713131785393, 0.004693596951663494
0.0019011493474245071, 0.004665023867040872
0.0014493994638323784, 0.0032926502861082554
0.0017841256335377692, 0.005406902976334095
0.0015587478429079057, 0.004034853965044022
0.0018915846273303031, 0.00274399446323514
0.0014784230589866638, 0.004419106271117926
0.0014529024437069894, 0.003969510797411204
0.0013557096943259239, 0.002433085832744837
0.0019449683874845506, 0.003389111652970314
0.0014434742629528046, 0.004306715000420808
0.0017594448924064636, 0.005341222360730171
0.0013003213703632354, 0.002095282541587949
0.001778466820716858, 0.005493973396718502
0.0015085313320159911, 0.0035592335164546965
0.0020584644004702566, 0.004331626050174236
0.0017284266874194145, 0.0037457441091537477
0.0014207971245050431, 0.0035647977665066717
0.0019472397565841674, 0.003604429833590984
0.001373342752456665, 0.002833092924207449
0.0016509447395801544, 0.005179864525794983
0.0013203673511743546, 0.006620719969272613
0.0008020423501729965, 0.003333208903670311
0.0005388686507940292, 0.003288841649889946
0.00038869281765073537, 0.003908778667449951
0.0004289795383810997, 0.004799118667840958
0.00023087240941822528, 0.0024759326800704003
0.00021260928781703114, 0.0025235744789242746
0.00014570126356557012, 0.002674821089953184
